frame,top_joint,bottom_joint,orig_bot_X,orig_bot_Y,orig_bot_Z,fem_length_m,method,l_tt,new_X,new_Y,new_Z
125,98,276,6.80616437947842,-16.793540758746,-15.2130505808513,20.997639753465585,M3,22.48922675683592,6.565080087978001,-16.835703482371642,-16.684421525838154
125,98,276,6.80616437947842,-16.793540758746,-15.2130505808513,20.997639753465585,M6,24.18201104574121,6.291476402754386,-16.8835534542269,-18.35426285135088
126,57,280,13.5938356205215,-14.7064592412541,-15.2130505808513,20.99763975346557,M1,22.46064358965854,13.830300032261482,-14.665104478662803,-16.656225757434807
126,57,280,13.5938356205215,-14.7064592412541,-15.2130505808513,20.99763975346557,M2,24.347648993182744,14.135295556986588,-14.61176445415931,-18.51765584331318
126,57,280,13.5938356205215,-14.7064592412541,-15.2130505808513,20.99763975346557,M3,21.830250445190515,13.728409975390921,-14.682923815963036,-16.034376576265146
126,57,280,13.5938356205215,-14.7064592412541,-15.2130505808513,20.99763975346557,M6,23.5230347340958,14.00201366061453,-14.635073844107787,-17.704217901777866
127,59,282,13.7488929192191,-9.43035202997762,-16.1031815003262,21.901508064397586,M1,20.50771093908458,13.523043779775957,-9.469786006705787,-14.728369675303231
127,59,282,13.7488929192191,-9.43035202997762,-16.1031815003262,21.901508064397586,M2,22.605469149014,13.862961891148121,-9.410435225355092,-16.797553734211604
127,59,282,13.7488929192191,-9.43035202997762,-16.1031815003262,21.901508064397586,M3,20.088070601021773,13.455045785300376,-9.481658672407873,-14.314445375598694
127,59,282,13.7488929192191,-9.43035202997762,-16.1031815003262,21.901508064397586,M6,21.780854889927056,13.729342430033572,-9.433765607454458,-15.98417177647461
128,318,284,57.8061643794785,-14.706459241254,-15.2130505808514,20.997639753465673,M1,22.01159891402499,57.642278782941766,-14.67779763468479,-16.213267158817807
128,318,284,57.8061643794785,-14.706459241254,-15.2130505808514,20.997639753465673,M2,24.347648993182712,57.264704443013436,-14.6117644541592,-18.517655843313147
128,318,284,57.8061643794785,-14.706459241254,-15.2130505808514,20.997639753465673,M3,21.830250445190483,57.6715900246091,-14.682923815962937,-16.03437657626511
128,318,284,57.8061643794785,-14.706459241254,-15.2130505808514,20.997639753465673,M6,23.523034734095766,57.3979863393855,-14.63507384410768,-17.70421790177783
129,320,286,57.6511070807808,-9.43035202997762,-16.1031815003262,21.901508064397603,M1,20.25126914189297,57.918509727661394,-9.477041381020262,-14.475420943521321
129,320,286,57.6511070807808,-9.43035202997762,-16.1031815003262,21.901508064397603,M2,22.605469149014,57.537038108851775,-9.410435225355092,-16.797553734211583
129,320,286,57.6511070807808,-9.43035202997762,-16.1031815003262,21.901508064397603,M3,20.088070601021773,57.944954214699536,-9.481658672407873,-14.314445375598677
129,320,286,57.6511070807808,-9.43035202997762,-16.1031815003262,21.901508064397603,M6,21.780854889927056,57.67065756996633,-9.433765607454458,-15.98417177647459
132,348,288,64.7488929192192,-11.5696479700224,-16.1031815003262,21.901508064397603,M1,21.4287855794522,64.67229356018667,-11.556273478762753,-15.636898100501256
132,348,288,64.7488929192192,-11.5696479700224,-16.1031815003262,21.901508064397603,M2,23.23098981095608,64.96432047529066,-11.607262305209481,-17.41455400434849
132,348,288,64.7488929192192,-11.5696479700224,-16.1031815003262,21.901508064397603,M3,20.71359126296385,64.5564043694429,-11.536038858156697,-14.931445645735575
132,348,288,64.7488929192192,-11.5696479700224,-16.1031815003262,21.901508064397603,M6,22.40637555186913,64.83070101417611,-11.583931923110114,-16.601172046611488
135,352,290,64.5938356205214,-16.7935407587461,-15.2130505808514,20.99763975346566,M1,23.29420383601552,64.96502786306291,-16.858457787710783,-17.47848843779771
135,352,290,64.5938356205214,-16.7935407587461,-15.2130505808514,20.99763975346566,M2,25.00662530482818,65.24180549361745,-16.906862844175496,-19.16770079288625
135,352,290,64.5938356205214,-16.7935407587461,-15.2130505808514,20.99763975346566,M3,22.48922675683595,64.8349199120218,-16.835703482371745,-16.684421525838214
135,352,290,64.5938356205214,-16.7935407587461,-15.2130505808514,20.99763975346566,M6,24.18201104574124,65.10852359724541,-16.883553454227012,-18.354262851350942
136,340,292,65.5355105900628,16.7811409791022,-20.8868144533132,26.751668607100772,M1,12.016911464831958,63.14752139318133,17.20462674800727,-6.353018134362184
136,340,292,65.5355105900628,16.7811409791022,-20.8868144533132,26.751668607100772,M2,13.592018186419338,63.40279114746157,17.159357234932944,-7.906642673343677
136,340,292,65.5355105900628,16.7811409791022,-20.8868144533132,26.751668607100772,M3,11.07461963842711,62.99480881841418,17.2317087809709,-5.4235778086242
136,340,292,65.5355105900628,16.7811409791022,-20.8868144533132,26.751668607100772,M6,12.767403927332392,63.269149993876134,17.183057143943167,-7.09327496272887
137,330,294,56.8644894099371,19.2188590208978,-20.8868144533132,26.75166860710079,M1,11.36952299718902,59.35739765312461,18.77676691865768,-5.714459111155126
137,330,294,56.8644894099371,19.2188590208978,-20.8868144533132,26.75166860710079,M2,13.147766670852706,59.06920649794429,18.82787470972414,-7.468450107338706
137,330,294,56.8644894099371,19.2188590208978,-20.8868144533132,26.75166860710079,M3,10.630368122860478,59.4771888269917,18.755523163686178,-4.98538524261923
137,330,294,56.8644894099371,19.2188590208978,-20.8868144533132,26.75166860710079,M6,12.32315241176576,59.20284765152974,18.804174800713913,-6.655082396723898
138,87,296,5.8644894099372,16.7811409791022,-20.8868144533132,26.751668607100772,M1,12.0415533568989,8.248485017275364,17.203918525231117,-6.377323946582674
138,87,296,5.8644894099372,16.7811409791022,-20.8868144533132,26.751668607100772,M2,13.592018186419338,7.997208852538428,17.159357234932944,-7.906642673343677
138,87,296,5.8644894099372,16.7811409791022,-20.8868144533132,26.751668607100772,M3,11.07461963842711,8.405191181585822,17.2317087809709,-5.4235778086242
138,87,296,5.8644894099372,16.7811409791022,-20.8868144533132,26.751668607100772,M6,12.767403927332392,8.130850006123865,17.183057143943167,-7.09327496272887
139,68,298,14.535510590063,19.2188590208979,-20.8868144533132,26.751668607100807,M1,11.218828737234094,12.018180073652339,18.772435875130476,-5.565820103435261
139,68,298,14.535510590063,19.2188590208979,-20.8868144533132,26.751668607100807,M2,13.147766670852697,12.33079350205575,18.827874709724185,-7.46845010733869
139,68,298,14.535510590063,19.2188590208979,-20.8868144533132,26.751668607100807,M3,10.630368122860473,11.92281117300834,18.755523163686217,-4.98538524261922
139,68,298,14.535510590063,19.2188590208979,-20.8868144533132,26.751668607100807,M6,12.323152411765752,12.197152348470308,18.80417480071396,-6.655082396723884
140,38,300,-0.650050129348696,24.0011334324062,-23.1142431502572,28.614243172749177,M1,7.662140934389441,-0.6500134233197238,24.000303503356125,-2.162140928366682
140,38,300,-0.650050129348696,24.0011334324062,-23.1142431502572,28.614243172749177,M2,12.22802880569632,-0.6500214223076335,24.00048436172254,-6.728028796084585
140,38,300,-0.650050129348696,24.0011334324062,-23.1142431502572,28.614243172749177,M3,9.348929972410955,-0.6500163784087452,24.000370318380607,-3.848929965062309
140,38,300,-0.650050129348696,24.0011334324062,-23.1142431502572,28.614243172749177,M6,11.297760058236182,-0.6500197925679918,24.000447513054606,-5.797760049355675
141,42,302,3.75026264264917,19.349732164563,-22.8182960492434,28.706105873893218,M1,14.805076044210557,4.089112848253802,21.60164024921943,-9.10506445190837
141,42,302,3.75026264264917,19.349732164563,-22.8182960492434,28.706105873893218,M2,12.536634625086185,4.144408164549797,21.969118172357753,-6.867268912543645
141,42,302,3.75026264264917,19.349732164563,-22.8182960492434,28.706105873893218,M3,9.657535791800818,4.214588808974548,22.435520015864064,-4.027065735067216
141,42,302,3.75026264264917,19.349732164563,-22.8182960492434,28.706105873893218,M6,11.606365877626049,4.167084308706494,22.119817777996722,-5.949567782628522
142,70,307,8.85026264264927,19.349732164563,-22.8182960492434,28.706105873893215,M1,14.448504357636576,9.197804606403338,21.659403355521164,-8.75330992875784
142,70,307,8.85026264264927,19.349732164563,-22.8182960492434,28.706105873893215,M2,12.536634625086185,9.24440816454984,21.969118172357753,-6.867268912543647
142,70,307,8.85026264264927,19.349732164563,-22.8182960492434,28.706105873893215,M3,9.657535791800818,9.31458880897458,22.435520015864064,-4.027065735067218
142,70,307,8.85026264264927,19.349732164563,-22.8182960492434,28.706105873893215,M6,11.606365877626049,9.267084308706535,22.119817777996722,-5.949567782628522
143,117,309,13.9502626426492,19.349732164563,-22.8182960492434,28.706105873893215,M1,14.282752165771456,14.301844966360884,21.6862545101107,-8.589796993193971
143,117,309,13.9502626426492,19.349732164563,-22.8182960492434,28.706105873893215,M2,12.536634625086185,14.344408164549815,21.969118172357753,-6.867268912543647
143,117,309,13.9502626426492,19.349732164563,-22.8182960492434,28.706105873893215,M3,9.657535791800818,14.414588808974564,22.435520015864064,-4.027065735067218
143,117,309,13.9502626426492,19.349732164563,-22.8182960492434,28.706105873893215,M6,11.606365877626049,14.367084308706513,22.119817777996722,-5.949567782628522
144,139,311,19.0502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M1,14.189915284104512,19.40410794952304,21.701293692598725,-8.498214306539005
144,139,311,19.0502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M2,12.536634625086185,19.44440816454986,21.969118172357753,-6.867268912543647
144,139,311,19.0502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M3,9.657535791800818,19.514588808974597,22.435520015864064,-4.027065735067218
144,139,311,19.0502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M6,11.606365877626049,19.467084308706553,22.119817777996722,-5.949567782628522
145,164,313,24.1502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M1,13.984487178181258,24.509115445858342,21.734572177589563,-8.295561465156549
145,164,313,24.1502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M2,12.536634625086185,24.54440816454986,21.969118172357753,-6.867268912543647
145,164,313,24.1502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M3,9.657535791800818,24.6145888089746,22.435520015864064,-4.027065735067218
145,164,313,24.1502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M6,11.606365877626049,24.56708430870655,22.119817777996722,-5.949567782628522
146,189,315,29.2502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M1,13.766841634205894,29.614420753323223,21.769829835912187,-8.080856239196304
146,189,315,29.2502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M2,12.536634625086185,29.64440816454986,21.969118172357753,-6.867268912543647
146,189,315,29.2502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M3,9.657535791800818,29.714588808974597,22.435520015864064,-4.027065735067218
146,189,315,29.2502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M6,11.606365877626049,29.667084308706553,22.119817777996722,-5.949567782628522
147,49,317,1.3579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M1,21.09435459038764,1.2353474149465948,3.4143337981323802,-15.307966952678353
147,49,317,1.3579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M2,19.57301544969804,1.1931317629130636,3.1680897320140855,-13.807282282396457
147,49,317,1.3579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M3,16.69391661641267,1.113239626264934,2.7020785813752695,-10.967271552521083
147,49,317,1.3579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M6,18.6427467022379,1.1673177279683995,3.017516363571384,-12.889643334434489
148,53,319,6.4579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M1,20.99331619417437,6.332543699678589,3.397979715829371,-15.208300304886464
148,53,319,6.4579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M2,19.57301544969804,6.293131762913063,3.1680897320140855,-13.807282282396457
148,53,319,6.4579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M3,16.69391661641267,6.213239626264934,2.7020785813752695,-10.967271552521083
148,53,319,6.4579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M6,18.6427467022379,6.2673177279684,3.017516363571384,-12.889643334434489
149,85,321,11.5579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M1,20.75064152379161,11.425809718301112,3.358700375687054,-14.968920308691768
149,85,321,11.5579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M2,19.57301544969804,11.393131762913063,3.1680897320140855,-13.807282282396457
149,85,321,11.5579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M3,16.69391661641267,11.313239626264933,2.7020785813752695,-10.967271552521083
149,85,321,11.5579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M6,18.6427467022379,11.367317727968398,3.017516363571384,-12.889643334434489
150,123,323,16.6579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M1,21.06660619993297,16.534577424637007,3.4098424415958632,-15.280595288421136
150,123,323,16.6579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M2,19.57301544969804,16.493131762913062,3.1680897320140855,-13.807282282396457
150,123,323,16.6579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M3,16.69391661641267,16.413239626264932,2.7020785813752695,-10.967271552521083
150,123,323,16.6579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M6,18.6427467022379,16.4673177279684,3.017516363571384,-12.889643334434489
151,148,325,21.7579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M1,21.37088470437656,21.64302085130061,3.4590929828871495,-15.580742753836255
151,148,325,21.7579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M2,19.57301544969804,21.593131762913064,3.1680897320140855,-13.807282282396457
151,148,325,21.7579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M3,16.69391661641267,21.513239626264934,2.7020785813752695,-10.967271552521083
151,148,325,21.7579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M6,18.6427467022379,21.5673177279684,3.017516363571384,-12.889643334434489
152,172,329,26.8579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M1,21.468178881602743,26.74572066820587,3.4748410256272773,-15.676716016053671
152,172,329,26.8579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M2,19.57301544969804,26.693131762913065,3.1680897320140855,-13.807282282396457
152,172,329,26.8579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M3,16.69391661641267,26.613239626264935,2.7020785813752695,-10.967271552521083
152,172,329,26.8579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M6,18.6427467022379,26.6673177279684,3.017516363571384,-12.889643334434489
153,197,331,31.9579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M1,21.41114102780957,31.844137924342867,3.465608874382996,-15.6204525370411
153,197,331,31.9579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M2,19.57301544969804,31.793131762913063,3.1680897320140855,-13.807282282396457
153,197,331,31.9579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M3,16.69391661641267,31.713239626264933,2.7020785813752695,-10.967271552521083
153,197,331,31.9579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M6,18.6427467022379,31.7673177279684,3.017516363571384,-12.889643334434489
154,46,333,-0.65003485546334,-0.0027421267078727,-19.3254890173075,24.825489168774283,M1,15.52492648570448,-0.6500217972948024,-0.0017148228284563705,-10.024926390982856
154,46,333,-0.65003485546334,-0.0027421267078727,-19.3254890173075,24.825489168774283,M2,20.268592769230825,-0.6500284574933223,-0.002238789704631929,-14.768592645566855
154,46,333,-0.65003485546334,-0.0027421267078727,-19.3254890173075,24.825489168774283,M3,17.38949393594546,-0.6500244151832941,-0.0019207756767235828,-11.889493829847623
154,46,333,-0.65003485546334,-0.0027421267078727,-19.3254890173075,24.825489168774283,M6,19.33832402177069,-0.6500271513781437,-0.002136035847071761,-13.83832390378253
155,51,335,3.76818478340687,-4.00868712179643,-18.941758476689,24.777691616912843,M1,23.914668261795168,3.7919328574765636,-3.8690619031538542,-18.09043589459948
155,51,335,3.76818478340687,-4.00868712179643,-18.941758476689,24.777691616912843,M2,21.043653899589,3.870935425975455,-3.404571567322384,-15.25834642036251
155,51,335,3.76818478340687,-4.00868712179643,-18.941758476689,24.777691616912843,M3,18.164555066303627,3.9501604573044244,-2.9387732761089995,-12.418282083390757
155,51,335,3.76818478340687,-4.00868712179643,-18.941758476689,24.777691616912843,M6,20.113385152128856,3.896533911796725,-3.254066976119557,-14.34069015135347
156,83,337,8.86818478340687,-4.00868712179643,-18.941758476689,24.777691616912843,M1,23.545174247664487,8.902100335753774,-3.8092828923030013,-17.725951438517225
156,83,337,8.86818478340687,-4.00868712179643,-18.941758476689,24.777691616912843,M2,21.043653899589,8.970935425975455,-3.404571567322384,-15.25834642036251
156,83,337,8.86818478340687,-4.00868712179643,-18.941758476689,24.777691616912843,M3,18.164555066303627,9.050160457304424,-2.9387732761089995,-12.418282083390757
156,83,337,8.86818478340687,-4.00868712179643,-18.941758476689,24.777691616912843,M6,20.113385152128856,8.996533911796725,-3.254066976119557,-14.34069015135347
157,121,339,13.9681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M1,23.43176760800356,14.005220980476441,-3.7909352696526066,-17.614082353248875
157,121,339,13.9681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M2,21.043653899589,14.070935425975481,-3.404571567322384,-15.25834642036251
157,121,339,13.9681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M3,18.164555066303627,14.150160457304448,-2.9387732761089995,-12.418282083390757
157,121,339,13.9681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M6,20.113385152128856,14.096533911796751,-3.254066976119557,-14.34069015135347
158,143,341,19.0681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M1,23.41409394698187,19.10570731193959,-3.788075916229857,-17.596648309724166
158,143,341,19.0681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M2,21.043653899589,19.170935425975483,-3.404571567322384,-15.25834642036251
158,143,341,19.0681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M3,18.164555066303627,19.25016045730445,-2.9387732761089995,-12.418282083390757
158,143,341,19.0681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M6,20.113385152128856,19.19653391179675,-3.254066976119557,-14.34069015135347
159,170,343,24.1681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M1,23.32060329684858,24.208279922368988,-3.772950424679148,-17.50442519525023
159,170,343,24.1681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M2,21.043653899589,24.270935425975484,-3.404571567322384,-15.25834642036251
159,170,343,24.1681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M3,18.164555066303627,24.35016045730445,-2.9387732761089995,-12.418282083390757
159,170,343,24.1681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M6,20.113385152128856,24.29653391179675,-3.254066976119557,-14.34069015135347
160,195,345,29.2681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M1,23.140252429642263,29.31324269160061,-3.7437721537589748,-17.32651950470118
160,195,345,29.2681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M2,21.043653899589,29.370935425975482,-3.404571567322384,-15.25834642036251
160,195,345,29.2681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M3,18.164555066303627,29.45016045730445,-2.9387732761089995,-12.418282083390757
160,195,345,29.2681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M6,20.113385152128856,29.39653391179675,-3.254066976119557,-14.34069015135347
168,397,363,72.7497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M1,12.678243040812749,72.35904366897414,21.94617820746759,-7.0069642462550785
168,397,363,72.7497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M2,12.536634625086185,72.35559183545014,21.969118172357753,-6.867268912543647
168,397,363,72.7497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M3,9.657535791800818,72.2854111910254,22.435520015864064,-4.027065735067218
168,397,363,72.7497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M6,11.606365877626049,72.33291569129345,22.119817777996722,-5.949567782628522
169,373,365,67.6497373573508,19.349732164563,-22.8182960492434,28.706105873893215,M1,12.356395126511016,67.2511983342565,21.998316209408877,-6.689464388905325
169,373,365,67.6497373573508,19.349732164563,-22.8182960492434,28.706105873893215,M2,12.536634625086185,67.25559183545019,21.969118172357753,-6.867268912543647
169,373,365,67.6497373573508,19.349732164563,-22.8182960492434,28.706105873893215,M3,9.657535791800818,67.18541119102544,22.435520015864064,-4.027065735067218
169,373,365,67.6497373573508,19.349732164563,-22.8182960492434,28.706105873893215,M6,11.606365877626049,67.23291569129348,22.119817777996722,-5.949567782628522
170,334,367,62.5497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M1,12.579360231479322,62.15663331084357,21.962196804686627,-6.909417310380661
170,334,367,62.5497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M2,12.536634625086185,62.15559183545014,21.969118172357753,-6.867268912543647
170,334,367,62.5497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M3,9.657535791800818,62.0854111910254,22.435520015864064,-4.027065735067218
170,334,367,62.5497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M6,11.606365877626049,62.13291569129345,22.119817777996722,-5.949567782628522
171,310,370,57.4497373573508,19.349732164563,-22.8182960492434,28.706105873893215,M1,12.760311327014172,57.06104415785837,21.932883491935346,-7.087923817543343
171,310,370,57.4497373573508,19.349732164563,-22.8182960492434,28.706105873893215,M2,12.536634625086185,57.05559183545019,21.969118172357753,-6.867268912543647
171,310,370,57.4497373573508,19.349732164563,-22.8182960492434,28.706105873893215,M3,9.657535791800818,56.985411191025435,22.435520015864064,-4.027065735067218
171,310,370,57.4497373573508,19.349732164563,-22.8182960492434,28.706105873893215,M6,11.606365877626049,57.03291569129349,22.119817777996722,-5.949567782628522
172,285,374,52.3497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M1,12.827058037662722,51.96267116944695,21.922070806891483,-7.153768802605487
172,285,374,52.3497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M2,12.536634625086185,51.955591835450136,21.969118172357753,-6.867268912543647
172,285,374,52.3497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M3,9.657535791800818,51.8854111910254,22.435520015864064,-4.027065735067218
172,285,374,52.3497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M6,11.606365877626049,51.932915691293445,22.119817777996722,-5.949567782628522
173,261,376,47.2497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M1,12.763526748028411,46.861122536660844,21.93236260731987,-7.091095799302352
173,261,376,47.2497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M2,12.536634625086185,46.85559183545014,21.969118172357753,-6.867268912543647
173,261,376,47.2497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M3,9.657535791800818,46.7854111910254,22.435520015864064,-4.027065735067218
173,261,376,47.2497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M6,11.606365877626049,46.832915691293444,22.119817777996722,-5.949567782628522
174,239,378,42.1497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M1,12.762783550352925,41.761104420543674,21.93248300220244,-7.090362641977217
174,239,378,42.1497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M2,12.536634625086185,41.75559183545014,21.969118172357753,-6.867268912543647
174,239,378,42.1497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M3,9.657535791800818,41.6854111910254,22.435520015864064,-4.027065735067218
174,239,378,42.1497373573507,19.349732164563,-22.8182960492434,28.706105873893215,M6,11.606365877626049,41.73291569129345,22.119817777996722,-5.949567782628522
175,399,380,70.0420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M1,21.091487565959195,70.1647321421373,3.4138697413458043,-15.305138852425085
175,399,380,70.0420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M2,19.57301544969804,70.20686823708694,3.1680897320140855,-13.807282282396457
175,399,380,70.0420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M3,16.69391661641267,70.28676037373506,2.7020785813752695,-10.967271552521083
175,399,380,70.0420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M6,18.6427467022379,70.23268227203161,3.017516363571384,-12.889643334434489
176,375,382,64.9420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M1,20.72224167358381,65.0749783493704,3.3541035738265896,-14.940906029228856
176,375,382,64.9420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M2,19.57301544969804,65.10686823708693,3.1680897320140855,-13.807282282396457
176,375,382,64.9420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M3,16.69391661641267,65.18676037373507,2.7020785813752695,-10.967271552521083
176,375,382,64.9420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M6,18.6427467022379,65.1326822720316,3.017516363571384,-12.889643334434489
177,336,384,59.8420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M1,20.855981190123423,59.97126721045182,3.3757506618903865,-15.072829830381394
177,336,384,59.8420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M2,19.57301544969804,60.006868237086934,3.1680897320140855,-13.807282282396457
177,336,384,59.8420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M3,16.69391661641267,60.08676037373507,2.7020785813752695,-10.967271552521083
177,336,384,59.8420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M6,18.6427467022379,60.0326822720316,3.017516363571384,-12.889643334434489
178,312,386,54.7420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M1,21.189847376332413,54.86200275496928,3.4297902675461276,-15.402163280214417
178,312,386,54.7420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M2,19.57301544969804,54.90686823708694,3.1680897320140855,-13.807282282396457
178,312,386,54.7420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M3,16.69391661641267,54.986760373735066,2.7020785813752695,-10.967271552521083
178,312,386,54.7420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M6,18.6427467022379,54.9326822720316,3.017516363571384,-12.889643334434489
179,287,388,49.6420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M1,21.286956693275613,49.759308067753494,3.4455083887871445,-15.497954191905645
179,287,388,49.6420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M2,19.57301544969804,49.80686823708694,3.1680897320140855,-13.807282282396457
179,287,388,49.6420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M3,16.69391661641267,49.886760373735065,2.7020785813752695,-10.967271552521083
179,287,388,49.6420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M6,18.6427467022379,49.8326822720316,3.017516363571384,-12.889643334434489
180,263,390,44.5420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M1,21.248361022916605,44.66037905932026,3.4392612907209923,-15.459882515907903
180,263,390,44.5420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M2,19.57301544969804,44.70686823708694,3.1680897320140855,-13.807282282396457
180,263,390,44.5420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M3,16.69391661641267,44.78676037373506,2.7020785813752695,-10.967271552521083
180,263,390,44.5420900424111,4.12924159654957,-19.6648279754096,25.511180680295578,M6,18.6427467022379,44.732682272031596,3.017516363571384,-12.889643334434489
181,237,392,40.1499498706513,24.0011334324062,-23.1142431502572,28.614243172749177,M1,7.588485488320092,40.149986705717396,24.000300585806674,-2.088485482355229
181,237,392,40.1499498706513,24.0011334324062,-23.1142431502572,28.614243172749177,M2,12.22802880569632,40.149978577692366,24.00048436172254,-6.728028796084585
181,237,392,40.1499498706513,24.0011334324062,-23.1142431502572,28.614243172749177,M3,9.348929972410955,40.149983621591254,24.000370318380607,-3.848929965062309
181,237,392,40.1499498706513,24.0011334324062,-23.1142431502572,28.614243172749177,M6,11.297760058236182,40.14998020743201,24.000447513054606,-5.797760049355675
182,401,396,72.7318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M1,22.219116744670696,72.66141013981442,-3.5947451654961866,-16.41787247315258
182,401,396,72.7318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M2,21.043653899589,72.62906457402453,-3.404571567322384,-15.25834642036251
