joint,load_case,step_type,U1,U2,U3,R1,R2,R3
125,BAO KT,Min,-0.001883477304686106,-0.004848325983067969,-0.00705808851487942,4.4808501296694695e-05,1.531039895431073e-05,-1.1684945585796731e-05
127,BAO KT,Max,0.00035003649366128033,7.629863342266182e-05,-0.003032620184031491,0.00034095687893589537,7.868437508339951e-05,1.2655022934971703e-05
127,BAO KT,Min,-0.0018307310671609636,-0.004234990550180194,-0.006474599143852355,5.792418928770743e-05,3.7275178907780515e-05,-1.0916262596753568e-05
129,BAO KT,Max,0.0002871869428666995,7.648036446529052e-05,-0.0025788196108049214,0.00027094333108188223,8.261149634526469e-05,1.2529724122556144e-05
129,BAO KT,Min,-0.0017824867850736344,-0.003621563188563033,-0.005459362326258674,5.0211965342430766e-05,3.897520663899859e-05,-1.088649787986447e-05
131,BAO KT,Max,0.00022547812315153518,7.677290035834904e-05,-0.0019150985628995784,0.00035495620716234513,6.644490268638724e-05,1.2509237468655576e-05
131,BAO KT,Min,-0.001730311885098774,-0.0030078216861696193,-0.004071957102389107,2.3070168637496905e-05,2.4491304909278178e-05,-1.1608720522583784e-05
133,BAO KT,Max,9.626364549020103e-05,8.005952049337453e-05,-0.0010244311102396108,0.00016620565443737191,2.9554782901202088e-05,1.2705259943626856e-05
133,BAO KT,Min,-0.0015693818607047734,-0.0016881433323252134,-0.0022496279863587487,2.1127224507022012e-05,2.6362939844010746e-06,-1.612295402241198e-05
135,BAO KT,Max,2.559186479993039e-05,8.344474084326852e-05,-0.0006032993749381693,0.00015088656974072536,1.4925335694437068e-05,1.331041238104764e-05
135,BAO KT,Min,-0.0014561481011622793,-0.0009738760857115438,-0.0013971755348333075,6.933844840446656e-05,-3.2169021406878257e-06,-1.7985457823253976e-05
137,BAO KT,Max,-2.4770155377572984e-06,0.0002089802923875804,-0.00032156539917497015,6.710911299302227e-05,2.2103862150073882e-05,1.5012273304962083e-05
137,BAO KT,Min,-0.0013946994040888298,-0.0002875989128805205,-0.0007725253806426345,-7.33379109713605e-05,-1.5846042940627414e-06,-1.0876997258435955e-05
139,BAO KT,Max,-7.400721404329899e-06,0.000909045193743656,-0.0004180313275596693,7.867634542490304e-05,1.8994208058390383e-05,2.036274452847915e-05
139,BAO KT,Min,-0.001607602394940262,-0.00030291882391490755,-0.0011467340994926116,-3.387292231358946e-05,-9.163735810558852e-06,-8.812562795023664e-06
141,BAO KT,Max,-7.62193365200215e-06,0.0008988924318059274,-0.0004230631302450722,8.055295017774871e-05,2.051896448106537e-05,1.7668027802182554e-05
141,BAO KT,Min,-0.0014825677161821827,-0.0002803835607287998,-0.00117705707995403,-3.424842223542481e-05,-1.4586384867442385e-05,-5.977737281192746e-06
143,BAO KT,Max,0.0001648280750941968,7.908357009750301e-05,-0.0012507915603564316,0.00015673574527015226,5.145484229590161e-05,1.245940160942678e-05
143,BAO KT,Min,-0.001742972884980948,-0.002393808968646593,-0.0029631704682821273,7.349317106034592e-05,1.0528111631894726e-05,-1.290529132894974e-05
148,BAO KT,Max,0.00016417500193661652,7.499868662695305e-05,-0.0012622366024087298,0.00016108356536627578,4.2716360942784466e-05,1.232477643347327e-05
148,BAO KT,Min,-0.001598284230595992,-0.002391708408916828,-0.0030250131239412336,7.541250114204066e-05,1.2288892909214339e-06,-1.2649566878463267e-05
150,BAO KT,Max,0.0004099140976471556,8.571315307545719e-05,-0.0033633709620711945,0.00030294238663051797,1.4992133528225347e-05,1.2405552402839838e-05
150,BAO KT,Min,-0.001270048671700574,-0.004824840849429816,-0.007202378785263077,3.235367136987312e-05,-3.3355716131280695e-05,-8.91995999646033e-06
152,BAO KT,Max,0.00034666520848203027,8.584909672332662e-05,-0.003149776635685392,0.00033414625491588734,2.3053446837038837e-05,1.222303377749454e-05
152,BAO KT,Min,-0.0012288172635835568,-0.004211502554001168,-0.006711360556510367,5.0260671812400066e-05,-3.297806278844881e-05,-8.415010815595622e-06
154,BAO KT,Max,0.0002848531264101529,8.599514086843614e-05,-0.002693370133091429,0.00028153375500966307,2.1880791800259013e-05,1.2145484863589657e-05
154,BAO KT,Min,-0.0011905536751700438,-0.0035977360424219633,-0.005700555726171068,4.960715275825239e-05,-3.4444635522447294e-05,-8.39479156119972e-06
156,BAO KT,Max,0.00022367669398451592,8.621064172285331e-05,-0.001985681439593078,0.0003750808513196216,1.3720133197837221e-05,1.214730940881807e-05
156,BAO KT,Min,-0.0011495636912228103,-0.0029831586578748827,-0.00425848134611386,2.8340895376011937e-05,-3.5700162320988824e-05,-8.888030819851164e-06
158,BAO KT,Max,9.48480574517207e-05,8.934646593286817e-05,-0.0010432051327017593,0.00017345227207268696,6.381171974491827e-07,1.2223205046690171e-05
158,BAO KT,Min,-0.0010323354659576792,-0.001658677021924739,-0.00230749141643401,2.258659579143315e-05,-5.085247189334885e-05,-1.1934646807955186e-05
