joint,load_case,step_type,U1,U2,U3,R1,R2,R3
137,BAO KT,Max,0.0006401671221497873,0.003864053957093798,-0.001390722298195696,0.0002476216011942669,5.225470265141637e-05,0.00019830079926047274
137,BAO KT,Min,-0.00321090335106104,-0.005894154279140693,-0.0032331608538776393,-4.931797617437659e-05,1.3150395892671708e-05,-5.460583983288327e-05
139,BAO KT,Max,0.0009076865368330333,0.004522527266518067,-0.000628714599462316,0.0003665668708070072,3.596952038535248e-05,0.00020450555183977207
139,BAO KT,Min,-0.004420855180350557,-0.00601916257484366,-0.0022157086039916152,9.782052015501296e-05,-1.2529118750525604e-05,-5.1603882406563305e-05
141,BAO KT,Max,0.0010572730144652591,0.0044761913378718165,-0.0006552097891876915,0.0003697251509618675,3.361552908994239e-05,0.00020113171179960408
141,BAO KT,Min,-0.004267005767070584,-0.005762734041746341,-0.002250459520633948,0.00010654407299891875,-1.773956448576315e-05,-5.070125747278002e-05
143,BAO KT,Max,0.0019787907794690516,0.001990680493503519,-0.0016491756707788382,5.606179231343989e-05,6.621982839038066e-05,0.00019518989395314658
143,BAO KT,Min,-0.0007821316196842622,-0.007132498287832701,-0.0038686900586528627,-2.0916052407955824e-06,1.5567357946302785e-05,-5.4161064469593576e-05
148,BAO KT,Max,0.0019780239565254936,0.0019382335313042065,-0.0016666127514013028,5.7552631746407934e-05,5.5802877459263234e-05,0.00019510942665030916
148,BAO KT,Min,-0.0006306161623275663,-0.006891638138461561,-0.003945485918303938,-1.4388067207639233e-06,7.343615242698636e-06,-5.4058731505919426e-05
150,BAO KT,Max,0.006039959931638918,0.0018598980043782352,-0.0028432848597132695,0.0002175328651796882,1.1049386848614962e-05,0.00019496031425247896
150,BAO KT,Min,-0.0008745911013362226,-0.00852096427995527,-0.00616251675560793,-2.9826129016055637e-05,-3.727346047068301e-05,-5.3255207413663966e-05
152,BAO KT,Max,0.005019847551902118,0.001859994241189657,-0.002857549458046254,0.0002523170926889489,2.0026911480916264e-05,0.0001945644125739992
152,BAO KT,Min,-0.0006645362210457372,-0.007905924560674817,-0.0061135418454528806,3.9062356953005455e-06,-3.556477017251061e-05,-5.31871162053736e-05
154,BAO KT,Max,0.004003304196194999,0.0018601001684631993,-0.002625963790177145,0.0001983137392952712,2.0803741987956943e-05,0.00019432675813300213
154,BAO KT,Min,-0.00048067442233723625,-0.007290460198854642,-0.005569709535059018,-8.945044386446712e-06,-3.543084972443711e-05,-5.317555090750407e-05
156,BAO KT,Max,0.0029890279741072077,0.0018602384563778517,-0.0021500272472556865,0.0002914650485902895,1.523784533808615e-05,0.0001942204673009185
156,BAO KT,Min,-0.0002966895094498631,-0.006674294042930019,-0.004639663085001671,-4.5211311869754974e-05,-3.4596823082066275e-05,-5.322920132756623e-05
158,BAO KT,Max,0.0008177003368345402,0.0024175913020826087,-0.001823763424818535,0.00012581999202588025,8.464917297734357e-06,0.00019469036815516076
158,BAO KT,Min,-0.00038720824543792486,-0.005355775658634426,-0.00401849787935356,-0.0001368964922216544,-4.677870720656048e-05,-5.3813236461516805e-05
160,BAO KT,Max,0.0008934674467381057,0.003051198698569949,-0.0018005198971170159,6.437910357039536e-05,8.569160017355327e-06,0.00019534321870375563
160,BAO KT,Min,-0.0014983912991104438,-0.004904550570650267,-0.003933999268349182,-3.5439388931333765e-05,-5.212753605428159e-05,-5.423396234876179e-05
162,BAO KT,Max,0.0012265634555076376,0.003687440567504849,-0.0014455727262343706,0.00025405726633728016,7.840904775557796e-06,0.0001961982113200618
162,BAO KT,Min,-0.0026152569653026484,-0.004898916873479837,-0.0033590105906188905,-4.702543626521864e-05,-4.647505372106655e-05,-5.485100024448458e-05
164,BAO KT,Max,0.0014945516691660002,0.004356110189218361,-0.000675524008223518,0.00037790569847192715,1.1541040742810354e-05,0.00019724217820248197
164,BAO KT,Min,-0.003816495734165895,-0.005014670789261283,-0.002256393654295842,0.00010974171075827825,-2.2387379443733284e-05,-5.54618243388021e-05
166,BAO KT,Max,0.0016429277705955645,0.004302072733571829,-0.0007044130265327429,0.0003760855595924975,1.4600738430608346e-05,0.00019561541334179948
166,BAO KT,Min,-0.003662687162024624,-0.004766674814640244,-0.0022545191125635327,0.00011268630165205614,-9.460515358289966e-06,-5.8397981747447894e-05
170,BAO KT,Max,0.0019766463922138715,0.001851088211268292,-0.001703718295946047,5.9089282478172326e-05,1.2135682721137131e-05,0.00019438478413145023
170,BAO KT,Min,-0.00018740397931199992,-0.0061767875285927915,-0.004062520229562039,-1.6673063498874705e-07,-1.6038453375094077e-05,-5.382040408063509e-05
172,BAO KT,Max,0.0019757438117056383,0.0018693690882495783,-0.0017077613884997236,5.987499608388255e-05,1.2415238249485896e-05,0.00019414517389068132
172,BAO KT,Min,-3.6022178701920044e-05,-0.005936969715491832,-0.004066752932767488,5.77460162159975e-07,-1.1534948361710682e-05,-5.3702190033356085e-05
